ticker,chunk,raw,chunk_norm,norm,percentile_rank,conviction,layer,industry,momentum,flow,real_fields,fundamentals_real_fields,fundamentals_quality,data_source,market_activity_source,market_activity_data_type,options_premium_is_real,dark_pool_data_is_real,global_ranking_status
BTZ,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BUDA,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BULLW,3,5.0,4.16,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BUR,1,5.92,9.55,9.49,94.8,A,9,Asset Management,-69.2,neutral,5,5,substantial,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BUSE,3,5.0,4.16,4.07,5.1,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
BVC,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BVFL,3,5.0,4.16,4.07,5.1,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
BW,3,5.84,9.66,9.02,93.3,B,9,Specialty Industrial Machinery,-54.6,low_volume,8,8,high,simulated,simulated,neutral_default,False,False,recomputed
BWA,1,4.91,3.49,3.54,2.4,A,9,Auto Parts,-16.1,low_volume,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BWB,2,5.0,4.01,4.07,5.1,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
BWEN,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BWMX,3,5.0,4.16,4.07,5.1,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
BWXT,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BX,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BXMT,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BY,1,5.08,4.51,4.54,70.5,A,9,Banks - Regional,0.0,neutral,6,6,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BYAH,3,5.0,4.16,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BYND,2,6.03,9.52,10.0,95.8,B,9,Packaged Foods,-85.4,neutral,7,7,high,simulated,simulated,neutral_default,False,False,recomputed
BYSI,1,6.32,10.0,10.0,95.8,A,9,Biotechnology,-51.5,neutral,5,5,substantial,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BZAIW,1,5.38,6.31,6.31,82.6,C,9,,,neutral,3,3,partial,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BZFDW,3,4.85,3.17,3.18,1.7,C,9,,,neutral,3,3,partial,polygon,polygon,stock_market_proxy,False,False,recomputed
BZH,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BZUN,3,5.0,4.16,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
C,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CAAS,2,5.0,4.01,4.07,5.1,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CABR,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CACI,3,5.0,4.16,4.07,5.1,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
CADL,3,4.94,3.76,3.71,3.7,B,9,Biotechnology,-7.5,low_volume,6,6,high,simulated,simulated,neutral_default,False,False,recomputed
CAG,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CAJPY,3,5.0,4.16,4.07,5.1,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CAKE,3,5.27,5.92,5.66,77.5,B,9,Restaurants,-2.8,neutral,7,7,high,simulated,simulated,neutral_default,False,False,recomputed
CAL,1,5.16,4.99,5.01,73.6,A,9,Apparel Retail,-22.3,low_volume,8,8,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CALX,3,5.0,4.16,4.07,5.1,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CAMT,1,5.41,6.49,6.48,83.5,C,2,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CAN,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CANF,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CAPL,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CAPN,3,5.0,4.16,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CAPNR,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CAR,2,5.0,4.01,4.07,5.1,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CARG,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CARL,3,5.0,4.16,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CARR,1,5.0,4.03,4.07,5.1,A,9,Building Products & Equipment,-13.5,neutral,6,6,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CARS,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CASS,1,4.99,3.97,4.01,4.4,A,9,Specialty Business Services,0.0,low_volume,6,6,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CASY,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CAT,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CATX,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CAVA,3,5.0,4.16,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CB,1,5.31,5.89,5.89,78.4,A,9,Insurance - Property & Casualty,-1.1,neutral,5,5,substantial,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CBAT,1,5.68,8.11,8.07,91.0,A,9,Electrical Equipment & Parts,-57.6,neutral,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CBC,3,5.0,4.16,4.07,5.1,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
CBFV,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CBIO,1,5.51,7.09,7.07,87.5,A,9,Biotechnology,-38.2,neutral,5,5,substantial,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CBNA,3,5.23,5.66,5.42,75.6,A,9,Banks - Regional,-3.1,neutral,6,6,high,polygon,polygon,stock_market_proxy,False,False,recomputed
CBOE,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CBRE,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CBRL,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CCD,3,5.31,6.19,5.89,78.4,A,9,Asset Management,-2.7,neutral,5,5,substantial,polygon,polygon,stock_market_proxy,False,False,recomputed
CCEC,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CCI,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CCIF,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CCII,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CCIIU,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CCIX,2,5.41,6.2,6.48,83.5,B,9,Shell Companies,-0.6,neutral,5,5,substantial,simulated,simulated,neutral_default,False,False,recomputed
CCIXW,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CCJ,1,5.66,7.99,7.96,90.8,A,1,Uranium,-34.5,neutral,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CCL,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CCLDO,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CCNEP,1,5.37,6.25,6.25,82.3,A,9,Banks - Regional,0.0,elevated_volume,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CCO,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CCRN,1,4.42,0.55,0.65,0.0,A,9,Medical Care Facilities,-6.9,low_volume,8,8,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CCU,3,5.0,4.16,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CCXI,2,5.0,4.01,4.07,5.1,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CCZ,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CD,2,7.2,10.0,10.0,95.8,B,8,Capital Markets,-91.6,low_volume,8,8,high,simulated,simulated,neutral_default,False,False,recomputed
CDIOW,3,5.38,6.64,6.31,82.6,C,9,,,neutral,2,2,partial,polygon,polygon,stock_market_proxy,False,False,recomputed
CDNL,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CDNS,1,5.41,6.49,6.48,83.5,C,2,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CDRE,3,5.32,6.25,5.95,79.0,A,9,Aerospace & Defense,-32.6,low_volume,8,8,high,polygon,polygon,stock_market_proxy,False,False,recomputed
CDTG,3,5.0,4.16,4.07,5.1,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CDW,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CDZI,3,5.0,4.16,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CDZIP,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CE,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CEG,1,5.06,4.39,4.42,70.1,A,1,Utilities - Independent Power Producers,-31.0,low_volume,8,8,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CELU,3,5.0,4.16,4.07,5.1,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CELUW,3,4.85,3.17,3.18,1.7,C,9,,,neutral,2,2,partial,simulated,simulated,neutral_default,False,False,recomputed
CELZ,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CENT,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CENTA,3,5.0,4.16,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CENX,3,5.0,4.16,4.07,5.1,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CEPT,3,5.0,4.16,4.07,5.1,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CERS,2,5.0,4.01,4.07,5.1,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CET,3,5.08,4.68,4.54,70.5,A,9,Asset Management,-2.6,neutral,6,6,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CETY,1,5.51,7.09,7.07,87.5,A,9,Specialty Industrial Machinery,-80.1,low_volume,8,8,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CEVA,3,5.0,4.16,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CF,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CFG,1,5.0,4.03,4.07,5.1,A,9,Banks - Regional,-3.3,neutral,5,5,substantial,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CFLT,1,5.35,6.13,6.13,79.6,C,4,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CGABL,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CGBD,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CGC,3,5.0,4.16,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CGCTW,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CGEN,3,5.49,7.36,6.95,87.1,A,9,Biotechnology,-26.5,neutral,6,6,high,polygon,polygon,stock_market_proxy,False,False,recomputed
CGO,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CGTX,3,5.0,4.16,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CHAI,3,6.49,10.0,10.0,95.8,A,5,Internet Content & Information,-97.4,dark_pool_buying,8,8,high,polygon,polygon,stock_market_proxy,False,False,recomputed
CHAR,3,5.0,4.16,4.07,5.1,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CHCI,2,5.0,4.01,4.07,5.1,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CHD,1,4.99,3.97,4.01,4.4,A,9,Household & Personal Products,-7.7,low_volume,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CHE,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CHGG,3,5.08,4.68,4.54,70.5,B,9,Education & Training Services,-45.1,neutral,7,7,high,simulated,simulated,neutral_default,False,False,recomputed
CHH,1,5.28,5.71,5.72,78.0,A,9,Lodging,-16.8,neutral,6,6,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CHKP,1,5.41,6.49,6.48,83.5,C,7,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CHMG,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CHNR,3,5.0,4.16,4.07,5.1,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CHOW,3,5.77,9.2,8.6,92.5,B,4,Software - Infrastructure,-97.0,neutral,7,7,high,simulated,simulated,neutral_default,False,False,recomputed
CHPT,2,5.0,4.01,4.07,5.1,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CHR,2,5.0,4.01,4.07,5.1,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CHRD,1,4.97,3.85,3.89,3.9,A,1,Oil & Gas E&P,-6.6,neutral,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CHRW,1,5.38,6.31,6.31,82.6,A,9,Integrated Freight & Logistics,-10.0,neutral,5,5,substantial,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CHSCM,3,4.99,4.09,4.01,4.4,A,9,Farm Products,-1.6,low_volume,7,7,high,polygon,polygon,stock_market_proxy,False,False,recomputed
CHSCN,1,4.99,3.97,4.01,4.4,A,9,Farm Products,-0.2,low_volume,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CHSCO,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CHTR,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CHWY,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CI,1,5.0,4.03,4.07,5.1,A,9,Healthcare Plans,-5.9,neutral,6,6,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CICB,3,4.99,4.09,4.01,4.4,B,9,,-3.4,low_volume,5,5,substantial,simulated,simulated,neutral_default,False,False,recomputed
CIEN,1,5.47,6.85,6.84,86.7,A,3,Communication Equipment,-37.6,low_volume,8,8,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CIFR,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CIM,3,4.75,2.52,2.59,0.8,A,9,REIT - Mortgage,-7.5,low_volume,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CINF,1,4.99,3.97,4.01,4.4,A,9,Insurance - Property & Casualty,-5.6,low_volume,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CING,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CINT,2,5.0,4.01,4.07,5.1,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CISS,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CJMB,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CKX,3,5.33,6.32,6.01,79.2,A,1,Oil & Gas E&P,-7.1,low_volume,8,8,high,polygon,polygon,stock_market_proxy,False,False,recomputed
CL,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CLAR,3,4.91,3.57,3.54,2.4,A,9,Leisure,-16.3,low_volume,7,7,high,polygon,polygon,stock_market_proxy,False,False,recomputed
CLB,1,6.09,10.0,10.0,95.8,A,1,Oil & Gas Equipment & Services,-39.5,low_volume,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CLBK,1,5.7,8.23,8.19,91.3,A,9,Banks - Regional,-2.8,dark_pool_buying,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CLBR,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CLBT,3,5.35,6.45,6.13,79.6,C,4,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CLDI,3,5.0,4.16,4.07,5.1,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
CLDX,3,5.0,4.16,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CLF,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CLH,3,5.0,4.16,4.07,5.1,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CLMT,1,4.82,2.95,3.0,1.3,A,9,Specialty Chemicals,-5.3,neutral,6,6,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CLNE,3,5.45,7.1,6.72,86.4,B,1,Oil & Gas Refining & Marketing,-33.8,neutral,7,7,high,simulated,simulated,neutral_default,False,False,recomputed
CLOV,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CLRB,1,5.76,8.59,8.55,92.3,A,9,Biotechnology,-60.5,low_volume,6,6,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CLS,3,5.0,4.16,4.07,5.1,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CLSK,1,5.35,6.13,6.13,79.6,C,3,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CLST,1,4.99,3.97,4.01,4.4,A,9,Banks - Regional,-3.9,low_volume,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CLW,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CLYM,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CM,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CMA,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CMBT,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CME,1,5.37,6.25,6.25,82.3,A,8,Financial Data & Stock Exchanges,-20.6,neutral,6,6,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CMG,1,5.19,5.17,5.19,73.9,A,9,Restaurants,-31.4,neutral,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CMI,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CMIIW,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CMMB,1,6.07,10.0,10.0,95.8,A,9,Biotechnology,-67.7,low_volume,6,6,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CMND,1,5.84,9.07,9.02,93.3,A,9,Biotechnology,-99.7,low_volume,6,6,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CMPR,1,5.19,5.17,5.19,73.9,A,9,Specialty Business Services,-7.0,low_volume,8,8,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CMPX,3,5.89,9.98,9.31,94.3,A,9,Biotechnology,-68.8,low_volume,6,6,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CMRC,3,5.0,4.16,4.07,5.1,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
CMS,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CMSA,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CMSC,3,5.0,4.16,4.07,5.1,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CMTG,3,5.0,4.16,4.07,5.1,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CMTL,3,5.0,4.16,4.07,5.1,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CNA,3,5.0,4.16,4.07,5.1,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
CNC,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CNCK,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CNET,3,5.0,4.16,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CNEY,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CNI,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CNL,3,5.51,7.5,7.07,87.5,B,9,Gold,-38.8,neutral,6,6,high,simulated,simulated,neutral_default,False,False,recomputed
CNM,1,5.32,5.95,5.95,79.0,A,9,Industrial Distribution,-34.8,low_volume,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CNNE,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CNO,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CNOBP,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CNP,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CNQ,3,5.02,4.29,4.18,69.8,B,1,Oil & Gas E&P,-5.6,low_volume,7,7,high,simulated,simulated,neutral_default,False,False,recomputed
CNTB,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CNTN,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CNVS,1,6.14,10.0,10.0,95.8,A,9,Entertainment,-59.7,low_volume,8,8,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CNX,3,5.0,4.16,4.07,5.1,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CNXN,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
COCH,3,5.27,5.92,5.66,77.5,A,9,Medical Devices,-59.1,low_volume,8,8,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CODI,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
COF,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
COHN,3,6.47,10.0,10.0,95.8,A,8,Capital Markets,-53.1,low_volume,8,8,high,polygon,polygon,stock_market_proxy,False,False,recomputed
COHR,1,5.0,4.03,4.07,5.1,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
COHU,1,5.41,6.49,6.48,83.5,C,2,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
COIN,1,5.35,6.13,6.13,79.6,C,8,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
COLA,2,5.0,4.01,4.07,5.1,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
