ticker,chunk,raw,chunk_norm,norm,percentile_rank,conviction,layer,industry,momentum,flow,real_fields,fundamentals_real_fields,fundamentals_quality,data_source,market_activity_source,market_activity_data_type,options_premium_is_real,dark_pool_data_is_real,global_ranking_status
BK,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
BKH,3,5.0,4.23,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BKNG,1,4.75,2.49,2.61,1.7,A,9,Travel Services,-5.3,neutral,6,6,high,polygon,polygon,stock_market_proxy,False,False,recomputed
BKR,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BKSY,1,5.13,4.9,4.96,74.1,A,9,Specialty Business Services,-45.1,neutral,7,7,high,polygon,polygon,stock_market_proxy,False,False,recomputed
BKTI,3,5.0,4.23,4.16,6.8,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
BLBD,3,5.0,4.23,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BLFS,3,4.49,1.07,1.01,0.1,A,9,Medical Instruments & Supplies,0.0,low_volume,8,8,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BLIN,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
BLIV,3,5.0,4.23,4.16,6.8,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
BLK,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BLKB,1,5.84,9.41,9.33,94.7,A,5,Software - Application,-33.9,low_volume,7,7,high,polygon,polygon,stock_market_proxy,False,False,recomputed
BLLN,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BLRKU,1,5.5,7.25,7.24,88.4,A,9,Shell Companies,-0.7,low_volume,5,5,substantial,polygon,polygon,stock_market_proxy,False,False,recomputed
BLRKW,3,5.0,4.23,4.16,6.8,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
BLTE,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BLUWW,3,5.0,4.23,4.16,6.8,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
BLZE,1,5.33,6.17,6.19,81.1,A,4,Software - Infrastructure,-18.3,neutral,7,7,high,polygon,polygon,stock_market_proxy,False,False,recomputed
BLZR,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
BLZRU,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
BMBL,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
BME,3,5.0,4.23,4.16,6.8,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
BMEZ,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BMGL,3,5.0,4.23,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BMHL,3,5.0,4.23,4.16,6.8,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
BMI,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
BML,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
BMNR,3,6.64,10.0,10.0,95.8,A,8,Capital Markets,-68.3,neutral,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BMO,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
BMRA,3,5.0,4.23,4.16,6.8,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
BMRC,3,5.0,4.23,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BMRN,1,4.91,3.51,3.6,4.1,A,9,Biotechnology,-1.8,neutral,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BMY,1,5.23,5.54,5.57,77.4,A,9,Drug Manufacturers - General,0.0,neutral,7,7,high,polygon,polygon,stock_market_proxy,False,False,recomputed
BNBX,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
BNC,2,5.0,4.15,4.16,6.8,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
BNCWW,3,5.0,4.23,4.16,6.8,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
BNCWZ,1,5.0,4.08,4.16,6.8,C,9,,,neutral,2,2,partial,polygon,polygon,stock_market_proxy,False,False,recomputed
BNGO,1,5.71,8.58,8.53,92.9,A,9,Medical Instruments & Supplies,-74.7,neutral,7,7,high,polygon,polygon,stock_market_proxy,False,False,recomputed
BNH,1,4.97,3.89,3.97,5.7,A,9,,-4.1,low_volume,5,5,substantial,polygon,polygon,stock_market_proxy,False,False,recomputed
BNKK,1,6.5,10.0,10.0,95.8,A,9,Beverages - Non-Alcoholic,-94.1,elevated_volume,8,8,high,polygon,polygon,stock_market_proxy,False,False,recomputed
BNT,2,4.91,3.62,3.6,4.1,B,9,Insurance - Diversified,-14.0,low_volume,7,7,high,simulated,simulated,neutral_default,False,False,recomputed
BNTC,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BNTX,3,5.0,4.23,4.16,6.8,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
BNZI,3,5.48,7.21,7.11,87.9,B,5,Software - Application,,neutral,4,4,substantial,simulated,simulated,neutral_default,False,False,recomputed
BNZIW,3,5.0,4.23,4.16,6.8,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
BODI,3,5.0,4.23,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BOF,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BORR,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
BOTJ,3,5.28,5.97,5.88,79.8,B,9,Banks - Regional,-3.3,elevated_volume,6,6,high,simulated,simulated,neutral_default,False,False,recomputed
BOX,3,5.7,8.58,8.47,92.6,A,4,Software - Infrastructure,-0.9,neutral,7,7,high,polygon,polygon,stock_market_proxy,False,False,recomputed
BOXL,3,5.11,4.92,4.83,73.8,B,9,Consumer Electronics,-96.4,low_volume,8,8,high,simulated,simulated,neutral_default,False,False,recomputed
BPAC,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BPACU,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
BPOPM,3,5.0,4.23,4.16,6.8,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
BPRE,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
BRAI,1,5.82,9.28,9.21,94.4,A,3,Computer Hardware,-61.9,low_volume,7,7,high,polygon,polygon,stock_market_proxy,False,False,recomputed
BRBR,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
BRBS,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
BRIA,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BRK.B,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BRKR,3,5.0,4.23,4.16,6.8,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
BRKRP,3,5.0,4.23,4.16,6.8,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
BRLS,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
BRLSW,3,5.0,4.23,4.16,6.8,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
BRLT,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
BRN,3,5.0,4.23,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BRSP,3,5.0,4.23,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BRX,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
BRZE,1,5.24,5.6,5.63,78.9,A,5,Software - Application,-16.2,neutral,7,7,high,polygon,polygon,stock_market_proxy,False,False,recomputed
BSAAU,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BSM,2,5.9,9.51,9.7,95.5,B,1,Oil & Gas E&P,-1.3,neutral,7,7,high,simulated,simulated,neutral_default,False,False,recomputed
BSRR,3,5.0,4.23,4.16,6.8,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
BSX,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
BTBD,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BTBT,1,5.35,6.3,6.31,81.5,C,3,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
BTCS,1,5.35,6.3,6.31,81.5,C,8,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
BTDR,1,6.05,10.0,10.0,95.8,A,3,Software - Application,-62.3,neutral,7,7,high,polygon,polygon,stock_market_proxy,False,False,recomputed
BTG,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
BTM,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BTMD,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
BTMWW,3,5.0,4.23,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BTO,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BTQ,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
BTSG,1,5.15,5.03,5.08,75.0,A,9,Health Information Services,-19.0,low_volume,8,8,high,polygon,polygon,stock_market_proxy,False,False,recomputed
BTSGU,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
BTTC,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BTU,1,5.21,5.41,5.45,76.5,A,1,Thermal Coal,-33.1,neutral,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BTZ,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BUDA,1,4.75,2.49,2.61,1.7,A,9,Beverages - Non-Alcoholic,-16.4,neutral,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BULLW,3,5.0,4.23,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BUR,1,5.68,8.39,8.34,92.3,A,9,Asset Management,-69.0,low_volume,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BUSE,3,5.0,4.23,4.16,6.8,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
BVC,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BVFL,3,4.91,3.67,3.6,4.1,B,9,Banks - Regional,-0.6,neutral,6,6,high,simulated,simulated,neutral_default,False,False,recomputed
BW,3,5.0,4.23,4.16,6.8,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
BWA,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BWB,2,5.0,4.15,4.16,6.8,B,9,Banks - Regional,-4.0,neutral,6,6,high,simulated,simulated,neutral_default,False,False,recomputed
BWEN,1,4.66,1.92,2.06,0.8,A,9,Specialty Industrial Machinery,-14.3,low_volume,8,8,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BWMX,3,5.0,4.23,4.16,6.8,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
BWXT,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BX,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BXMT,1,5.46,6.99,6.99,87.3,A,9,REIT - Mortgage,-26.1,neutral,6,6,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BY,1,5.08,4.58,4.65,72.6,A,9,Banks - Regional,-3.0,neutral,6,6,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BYAH,3,5.74,8.82,8.71,93.1,A,9,Household & Personal Products,-98.7,low_volume,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BYND,2,5.0,4.15,4.16,6.8,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
BYSI,1,6.65,10.0,10.0,95.8,A,9,Biotechnology,-67.5,dark_pool_buying,6,6,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BZAIW,1,5.61,7.95,7.91,90.6,C,9,,,neutral,3,3,partial,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BZFDW,3,4.85,3.3,3.23,3.0,C,9,,,neutral,3,3,partial,polygon,polygon,stock_market_proxy,False,False,recomputed
BZH,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
BZUN,3,5.0,4.23,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
C,1,4.91,3.51,3.6,4.1,A,9,Banks - Diversified,-7.5,low_volume,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CAAS,2,5.0,4.15,4.16,6.8,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CABR,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CACI,3,5.35,6.4,6.31,81.5,A,3,Information Technology Services,-1.9,neutral,7,7,high,polygon,polygon,stock_market_proxy,False,False,recomputed
CADL,3,5.0,4.23,4.16,6.8,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CAG,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CAJPY,3,5.0,4.23,4.16,6.8,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CAKE,3,5.0,4.23,4.16,6.8,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CAL,1,5.2,5.35,5.39,76.3,A,9,Apparel Retail,-12.8,neutral,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CALX,3,5.0,4.23,4.16,6.8,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CAMT,1,5.41,6.68,6.68,85.0,C,2,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CAN,1,6.12,10.0,10.0,95.8,A,3,Computer Hardware,-88.2,neutral,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CANF,1,5.36,6.36,6.37,84.0,A,9,Biotechnology,-74.3,low_volume,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CAPL,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CAPN,3,4.58,1.63,1.57,0.5,A,9,Shell Companies,0.0,low_volume,6,6,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CAPNR,1,5.0,4.08,4.16,6.8,C,9,,,neutral,1,1,partial,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CAR,2,5.0,4.15,4.16,6.8,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CARG,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CARL,3,5.0,4.23,4.16,6.8,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
CARR,1,4.91,3.51,3.6,4.1,A,9,Building Products & Equipment,-18.9,low_volume,6,6,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CARS,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CASS,1,5.08,4.58,4.65,72.6,A,9,Specialty Business Services,-2.0,neutral,6,6,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CASY,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CAT,1,5.19,5.28,5.33,76.1,A,9,Farm & Heavy Construction Machinery,-23.9,neutral,6,6,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CATX,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CAVA,3,5.0,4.23,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CB,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CBAT,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CBC,3,5.42,6.84,6.74,86.8,A,9,Banks - Regional,-6.5,neutral,6,6,high,polygon,polygon,stock_market_proxy,False,False,recomputed
CBFV,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CBIO,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CBNA,3,5.13,5.04,4.96,74.1,A,9,Banks - Regional,-3.7,low_volume,7,7,high,polygon,polygon,stock_market_proxy,False,False,recomputed
CBOE,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CBRE,1,4.91,3.51,3.6,4.1,A,9,Real Estate Services,-10.0,low_volume,8,8,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CBRL,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CCD,3,5.0,4.23,4.16,6.8,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
CCEC,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CCI,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CCIF,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CCII,1,5.22,5.47,5.51,76.7,A,9,Shell Companies,-0.7,low_volume,6,6,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CCIIU,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CCIX,2,5.0,4.15,4.16,6.8,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CCIXW,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CCJ,1,5.2,5.35,5.39,76.3,A,1,Uranium,-27.6,low_volume,8,8,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CCL,1,5.13,4.9,4.96,74.1,A,9,Travel Services,-19.0,low_volume,8,8,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CCLDO,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CCNEP,1,5.56,7.63,7.6,89.5,A,9,Banks - Regional,-0.0,dark_pool_buying,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CCO,1,5.28,5.85,5.88,79.8,A,9,Advertising Agencies,-2.7,elevated_volume,8,8,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CCRN,1,4.85,3.12,3.23,3.0,B,9,Medical Care Facilities,,neutral,4,4,substantial,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CCU,3,5.0,4.23,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CCXI,2,5.0,4.15,4.16,6.8,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CCZ,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CD,2,6.64,10.0,10.0,95.8,B,8,Capital Markets,-90.3,elevated_volume,8,8,high,simulated,simulated,neutral_default,False,False,recomputed
CDIOW,3,4.85,3.3,3.23,3.0,C,9,,,neutral,2,2,partial,polygon,polygon,stock_market_proxy,False,False,recomputed
CDNL,1,6.08,10.0,10.0,95.8,A,9,Engineering & Construction,-54.9,neutral,6,6,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CDNS,1,5.41,6.68,6.68,85.0,C,2,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CDRE,3,5.0,4.23,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CDTG,3,5.56,7.71,7.6,89.5,B,9,Waste Management,-80.9,elevated_volume,8,8,high,simulated,simulated,neutral_default,False,False,recomputed
CDW,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CDZI,3,5.0,4.23,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CDZIP,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CE,1,5.16,5.09,5.14,75.5,A,9,Chemicals,-33.1,low_volume,8,8,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CEG,1,5.35,6.3,6.31,81.5,C,1,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CELU,3,5.0,4.23,4.16,6.8,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CELUW,3,5.0,4.23,4.16,6.8,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CELZ,1,5.74,8.77,8.71,93.1,A,9,Biotechnology,-79.6,low_volume,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CENT,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CENTA,3,5.0,4.23,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CENX,3,5.0,4.23,4.16,6.8,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CEPT,3,5.0,4.23,4.16,6.8,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CERS,2,5.0,4.15,4.16,6.8,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CET,3,5.0,4.23,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CETY,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CEVA,3,5.88,9.69,9.58,95.3,A,2,Semiconductors,-40.4,elevated_volume,8,8,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CF,1,5.23,5.54,5.57,77.4,A,9,Agricultural Inputs,-11.2,neutral,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CFG,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CFLT,1,5.35,6.3,6.31,81.5,C,4,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CGABL,1,5.31,6.04,6.06,80.4,B,9,,-8.5,neutral,4,4,substantial,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CGBD,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CGC,3,5.0,4.23,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CGCTW,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CGEN,3,6.0,10.0,10.0,95.8,A,9,Biotechnology,-23.1,neutral,7,7,high,polygon,polygon,stock_market_proxy,False,False,recomputed
CGO,1,4.52,1.03,1.2,0.3,A,9,Asset Management,-5.4,neutral,6,6,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CGTX,3,5.0,4.23,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CHAI,3,6.04,10.0,10.0,95.8,A,5,Internet Content & Information,-98.0,low_volume,8,8,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CHAR,3,5.0,4.23,4.16,6.8,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CHCI,2,5.0,4.15,4.16,6.8,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CHD,1,5.23,5.54,5.57,77.4,A,9,Household & Personal Products,-5.2,neutral,6,6,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CHE,1,5.0,4.08,4.16,6.8,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CHGG,3,6.03,10.0,10.0,95.8,B,9,Education & Training Services,-58.1,neutral,7,7,high,simulated,simulated,neutral_default,False,False,recomputed
CHH,1,5.19,5.28,5.33,76.1,A,9,Lodging,-8.9,low_volume,8,8,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
