ticker,chunk,raw,chunk_norm,norm,percentile_rank,conviction,layer,industry,momentum,flow,real_fields,fundamentals_real_fields,fundamentals_quality,data_source,market_activity_source,market_activity_data_type,options_premium_is_real,dark_pool_data_is_real,global_ranking_status
JBHT,1,5.23,5.56,5.56,76.7,B,9,Integrated Freight & Logistics,-3.5,neutral,6,6,high,simulated,simulated,neutral_default,False,False,recomputed
JBIO,1,4.75,2.59,2.6,1.7,B,9,Biotechnology,-22.0,low_volume,6,6,high,simulated,simulated,neutral_default,False,False,recomputed
JBL,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
JBLU,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
JBSS,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
JCAP,1,5.65,8.15,8.15,91.6,B,3,Credit Services,-17.2,low_volume,8,8,high,simulated,simulated,neutral_default,False,False,recomputed
JCE,3,5.22,5.57,5.5,76.1,A,9,Asset Management,0.0,low_volume,6,6,high,polygon,polygon,stock_market_proxy,False,False,recomputed
JCI,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
JD,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
JELD,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
JEM,3,5.76,9.0,8.83,93.5,B,9,Apparel Retail,-99.6,low_volume,8,8,high,simulated,simulated,neutral_default,False,False,recomputed
JFIN,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
JFR,2,4.84,3.15,3.15,3.0,B,9,Asset Management,0.0,neutral,5,5,substantial,simulated,simulated,neutral_default,False,False,recomputed
JFU,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
JG,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
JHG,3,5.35,6.4,6.3,80.9,A,9,Asset Management,-2.4,elevated_volume,8,8,high,polygon,polygon,stock_market_proxy,False,False,recomputed
JHI,1,4.84,3.14,3.15,3.0,B,9,Asset Management,-0.7,neutral,5,5,substantial,simulated,simulated,neutral_default,False,False,recomputed
JHS,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
JKHY,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
JKS,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
JL,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
JLHL,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
JLL,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
JLS,3,5.31,6.14,6.05,79.6,B,9,Asset Management,-4.9,neutral,5,5,substantial,simulated,simulated,neutral_default,False,False,recomputed
JMIA,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
JMM,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
JNJ,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
JOB,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
JOBY,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
JOYY,1,4.94,3.76,3.77,4.8,B,5,Internet Content & Information,-1.7,low_volume,8,8,high,simulated,simulated,neutral_default,False,False,recomputed
JPC,1,5.08,4.63,4.63,72.3,B,9,Asset Management,-1.3,neutral,5,5,substantial,simulated,simulated,neutral_default,False,False,recomputed
JPM,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
JQC,3,5.08,4.68,4.63,72.3,A,9,Asset Management,-4.1,neutral,5,5,substantial,finnhub,finnhub,stock_market_proxy,False,False,recomputed
JRI,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
JRSH,3,5.13,5.0,4.94,73.9,B,9,Apparel Manufacturing,-6.9,low_volume,8,8,high,simulated,simulated,neutral_default,False,False,recomputed
JSPRW,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
JWEL,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
JXN,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
JYNT,1,5.32,6.11,6.11,80.2,B,9,Medical Care Facilities,-23.2,low_volume,8,8,high,simulated,simulated,neutral_default,False,False,recomputed
JZ,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
KALA,3,6.45,10.0,10.0,95.9,A,9,Biotechnology,-99.9,elevated_volume,7,7,high,polygon,polygon,stock_market_proxy,False,False,recomputed
KALU,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
KARO,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
KB,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
KBR,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
KC,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
KCHVR,3,5.23,5.63,5.56,76.7,C,9,,,neutral,1,1,partial,simulated,simulated,neutral_default,False,False,recomputed
KDK,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
KDKRW,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
KDP,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
KEEL,3,5.28,5.95,5.87,79.1,A,3,Information Technology Services,-30.2,low_volume,8,8,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
KEYS,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
KFFB,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
KFIIU,1,4.97,3.95,3.96,5.1,B,9,Shell Companies,-9.7,low_volume,6,6,high,simulated,simulated,neutral_default,False,False,recomputed
KFRC,1,4.82,3.02,3.03,2.8,B,9,Staffing & Employment Services,0.0,neutral,6,6,high,simulated,simulated,neutral_default,False,False,recomputed
KFS,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
KG,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
KGC,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
KHC,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
KIDZ,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
KIM,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
KIO,1,5.06,4.5,4.51,71.9,B,9,Asset Management,-1.0,neutral,5,5,substantial,simulated,simulated,neutral_default,False,False,recomputed
KKR,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
KKRT,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
KLAC,1,5.41,6.67,6.67,84.5,C,2,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
KLIC,1,5.54,7.47,7.47,89.1,B,2,Semiconductor Equipment & Materials,-15.2,neutral,7,7,high,simulated,simulated,neutral_default,False,False,recomputed
KLRS,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
KMB,1,4.91,3.58,3.59,4.1,B,9,Household & Personal Products,-13.8,neutral,6,6,high,simulated,simulated,neutral_default,False,False,recomputed
KMDA,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
KMI,1,5.34,6.24,6.24,80.7,B,1,Oil & Gas Midstream,-6.4,low_volume,8,8,high,simulated,simulated,neutral_default,False,False,recomputed
KMRK,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
KMX,1,4.82,3.02,3.03,2.8,B,9,Auto & Truck Dealerships,-18.0,low_volume,8,8,high,simulated,simulated,neutral_default,False,False,recomputed
KNTK,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
KNX,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
KO,1,5.06,4.5,4.51,71.9,B,9,Beverages - Non-Alcoholic,-0.8,neutral,7,7,high,simulated,simulated,neutral_default,False,False,recomputed
KODK,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
KOP,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
KOSS,1,5.62,7.97,7.96,90.9,B,9,Consumer Electronics,-39.3,neutral,6,6,high,simulated,simulated,neutral_default,False,False,recomputed
KOYNU,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
KPLT,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
KR,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
KRAQ,1,5.22,5.49,5.5,76.1,B,9,Shell Companies,-0.1,low_volume,6,6,high,simulated,simulated,neutral_default,False,False,recomputed
KRT,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
KRYS,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
KTH,1,5.31,6.05,6.05,79.6,B,9,,-1.6,neutral,4,4,substantial,simulated,simulated,neutral_default,False,False,recomputed
KTN,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
KTOS,1,5.51,7.29,7.28,87.9,B,9,Aerospace & Defense,-63.1,low_volume,8,8,high,simulated,simulated,neutral_default,False,False,recomputed
KTWO,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
KULR,1,5.35,6.3,6.3,80.9,C,3,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
KURA,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
KVACW,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
KVHI,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
KVUE,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
KW,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
KWM,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
KWMWW,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
KWR,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
KYIVW,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
KYMR,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
KYOCY,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
KZIA,1,5.13,4.94,4.94,73.9,B,9,Biotechnology,-13.7,neutral,6,6,high,simulated,simulated,neutral_default,False,False,recomputed
L,1,4.67,2.09,2.11,1.0,B,9,Insurance - Property & Casualty,-1.7,neutral,5,5,substantial,simulated,simulated,neutral_default,False,False,recomputed
LAB,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
LABT,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
LAC,1,5.94,9.94,9.93,95.8,B,9,Other Industrial Metals & Mining,-67.0,neutral,6,6,high,simulated,simulated,neutral_default,False,False,recomputed
LADR,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
LAES,3,6.61,10.0,10.0,95.9,B,2,Semiconductors,-63.4,low_volume,8,8,high,simulated,simulated,neutral_default,False,False,recomputed
LANV,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
LARK,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
LASE,3,5.92,10.0,9.81,95.7,A,9,Specialty Industrial Machinery,-79.6,low_volume,8,8,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
LASR,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
LAW,1,5.86,9.45,9.44,94.9,B,5,Software - Application,-56.7,neutral,7,7,high,simulated,simulated,neutral_default,False,False,recomputed
LAZ,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
LBGJ,1,5.59,7.78,7.78,90.1,B,9,Specialty Industrial Machinery,-99.2,low_volume,8,8,high,simulated,simulated,neutral_default,False,False,recomputed
LBRDA,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
LBRX,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
LBTYA,1,5.19,5.31,5.31,75.4,B,9,Telecom Services,-18.6,neutral,7,7,high,simulated,simulated,neutral_default,False,False,recomputed
LBTYB,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
LC,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
LCCCR,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
LCFY,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
LCID,1,5.99,10.0,10.0,95.9,B,9,Auto Manufacturers,-82.3,neutral,7,7,high,simulated,simulated,neutral_default,False,False,recomputed
LCNB,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
LCUT,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
LDI,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
LDOS,1,6.17,10.0,10.0,95.9,B,3,Information Technology Services,-45.9,neutral,5,5,substantial,simulated,simulated,neutral_default,False,False,recomputed
LDP,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
LE,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
LECO,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
LEDS,3,5.74,8.87,8.7,92.8,B,2,Semiconductors,-50.6,neutral,7,7,high,simulated,simulated,neutral_default,False,False,recomputed
LEGN,3,5.13,5.0,4.94,73.9,A,9,Biotechnology,-38.9,low_volume,8,8,high,polygon,polygon,stock_market_proxy,False,False,recomputed
LEN,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
LESL,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
LEU,1,6.34,10.0,10.0,95.9,B,1,Uranium,-60.8,neutral,6,6,high,simulated,simulated,neutral_default,False,False,recomputed
LFAC,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
LFACU,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
LFCR,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
LFMD,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
LFMDP,1,4.99,4.07,4.08,5.6,B,9,Health Information Services,-1.0,low_volume,7,7,high,simulated,simulated,neutral_default,False,False,recomputed
LFST,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
LFVN,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
LGCL,3,6.09,10.0,10.0,95.9,A,5,Software - Application,-96.9,low_volume,8,8,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
LGCY,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
LGL,1,5.13,4.94,4.94,73.9,B,9,Scientific & Technical Instruments,-11.1,low_volume,7,7,high,simulated,simulated,neutral_default,False,False,recomputed
LGRDY,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
LGVN,3,6.18,10.0,10.0,95.9,A,9,Biotechnology,-61.2,neutral,6,6,high,polygon,polygon,stock_market_proxy,False,False,recomputed
LHX,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
LII,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
LILA,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
LIN,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
LITE,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
LITS,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
LIVN,1,4.75,2.59,2.6,1.7,B,9,Medical Devices,-1.7,neutral,7,7,high,simulated,simulated,neutral_default,False,False,recomputed
LKSP,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
LKSPR,1,5.0,4.13,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
LLY,2,5.23,5.49,5.56,76.7,A,9,Drug Manufacturers - General,-3.8,neutral,7,7,high,polygon,polygon,stock_market_proxy,False,False,recomputed
LMND,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
LMNR,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
LMT,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
LNC,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
LND,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
LNKS,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
LNT,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
LNVGY,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
LNZA,3,5.51,7.41,7.28,87.9,A,9,Waste Management,-90.2,low_volume,8,8,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
LNZAW,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
LOCO,2,5.13,4.89,4.94,73.9,A,9,Restaurants,-3.2,low_volume,8,8,high,polygon,polygon,stock_market_proxy,False,False,recomputed
LODE,2,4.51,1.18,1.12,0.2,A,9,Other Precious Metals & Mining,-9.0,low_volume,8,8,high,polygon,polygon,stock_market_proxy,False,False,recomputed
LOGI,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
LONA,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
LOT,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
LOVE,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
LOW,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
LPAA,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
LPAAW,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
LPCN,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
LPCV,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
LPCVU,2,4.8,2.91,2.91,2.4,A,9,Shell Companies,-0.2,low_volume,6,6,high,polygon,polygon,stock_market_proxy,False,False,recomputed
LPCVW,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
LPKF,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
LPLA,2,5.44,6.75,6.85,86.8,A,8,Capital Markets,-20.3,low_volume,8,8,high,polygon,polygon,stock_market_proxy,False,False,recomputed
LPRO,2,5.1,4.71,4.76,73.6,A,3,Credit Services,-0.6,low_volume,8,8,high,polygon,polygon,stock_market_proxy,False,False,recomputed
LPTH,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
LQDA,2,5.58,7.58,7.72,89.9,A,9,Drug Manufacturers - Specialty & Generic,-4.3,low_volume,8,8,high,polygon,polygon,stock_market_proxy,False,False,recomputed
LQDT,3,5.0,4.18,4.14,6.2,A,9,Internet Retail,-0.3,neutral,6,6,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
LRCX,2,5.54,7.34,7.47,89.1,A,2,Semiconductor Equipment & Materials,-19.2,neutral,7,7,high,polygon,polygon,stock_market_proxy,False,False,recomputed
LRE,2,4.98,3.99,4.02,5.4,A,9,Real Estate - Development,-42.6,low_volume,8,8,high,polygon,polygon,stock_market_proxy,False,False,recomputed
LRN,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
LSAK,2,5.24,5.55,5.62,78.5,A,4,Software - Infrastructure,-11.0,low_volume,8,8,high,polygon,polygon,stock_market_proxy,False,False,recomputed
LSCC,3,5.54,7.6,7.47,89.1,B,2,Semiconductors,-11.5,neutral,7,7,high,simulated,simulated,neutral_default,False,False,recomputed
LSPD,3,5.35,6.4,6.3,80.9,C,8,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
LSTR,3,5.23,5.63,5.56,76.7,B,9,Integrated Freight & Logistics,-7.1,neutral,6,6,high,simulated,simulated,neutral_default,False,False,recomputed
LTBR,3,5.35,6.4,6.3,80.9,C,1,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
LTC,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
LTH,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
LTM,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
LTRYW,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
LTSRF,3,4.95,3.86,3.83,4.9,B,9,Other Industrial Metals & Mining,-79.2,low_volume,6,6,high,simulated,simulated,neutral_default,False,False,recomputed
LUCYW,3,5.72,8.74,8.58,92.6,A,9,,-47.6,elevated_volume,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
LUD,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
LULU,3,5.38,6.59,6.48,83.9,A,9,Apparel Retail,-49.6,low_volume,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
LUMN,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
LUNG,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
LUNR,2,6.54,10.0,10.0,95.9,A,9,Aerospace & Defense,-64.7,low_volume,8,8,high,polygon,polygon,stock_market_proxy,False,False,recomputed
LUV,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
LUXE,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
LVLU,2,5.34,6.15,6.24,80.7,A,9,Apparel Retail,-67.0,low_volume,8,8,high,polygon,polygon,stock_market_proxy,False,False,recomputed
