ticker,chunk,raw,chunk_norm,norm,percentile_rank,conviction,layer,industry,momentum,flow,real_fields,fundamentals_real_fields,fundamentals_quality,data_source,market_activity_source,market_activity_data_type,options_premium_is_real,dark_pool_data_is_real,global_ranking_status
CLBR,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CLBT,3,5.35,6.46,6.46,81.1,C,4,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CLDI,3,5.0,4.17,4.13,6.3,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
CLDX,3,5.0,4.17,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CLF,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CLH,3,5.0,4.17,4.13,6.3,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CLMT,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CLNE,3,5.07,4.62,4.59,72.0,B,1,Oil & Gas Refining & Marketing,-23.2,neutral,7,7,high,simulated,simulated,neutral_default,False,False,recomputed
CLOV,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CLRB,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CLS,3,5.0,4.17,4.13,6.3,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CLSK,1,6.2,10.0,10.0,96.2,A,3,Capital Markets,-39.1,elevated_volume,8,8,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CLST,1,5.37,6.79,6.6,84.3,A,9,Banks - Regional,-2.1,elevated_volume,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CLW,1,5.62,8.59,8.26,92.2,A,9,Paper & Paper Products,-49.8,neutral,6,6,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CLYM,1,4.75,2.34,2.46,1.3,A,9,Biotechnology,-0.9,neutral,5,5,substantial,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CM,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CMA,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CMBT,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CME,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CMG,1,5.47,7.51,7.26,88.3,A,9,Restaurants,-35.8,neutral,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CMI,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CMIIW,1,5.23,5.79,5.66,76.6,C,9,,,neutral,1,1,partial,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CMMB,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CMND,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CMPR,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CMPX,3,5.0,4.17,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CMRC,3,5.0,4.17,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CMS,1,5.42,7.15,6.93,87.0,A,1,Utilities - Regulated Electric,-6.7,neutral,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CMSA,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CMSC,3,5.0,4.17,4.13,6.3,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CMTG,3,5.3,6.13,6.13,79.1,B,9,REIT - Mortgage,-40.0,low_volume,6,6,high,simulated,simulated,neutral_default,False,False,recomputed
CMTL,3,5.0,4.17,4.13,6.3,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CNA,3,4.99,4.1,4.06,6.0,A,9,Insurance - Property & Casualty,-3.7,neutral,6,6,high,polygon,polygon,stock_market_proxy,False,False,recomputed
CNC,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CNCK,1,5.53,7.94,7.66,90.3,A,8,Capital Markets,-63.2,neutral,6,6,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CNET,3,5.0,4.17,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CNEY,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CNI,1,4.9,3.42,3.46,3.8,A,9,Railroads,-1.0,neutral,6,6,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CNL,3,5.0,4.17,4.13,6.3,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CNM,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CNNE,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CNO,1,5.08,4.71,4.66,72.2,A,9,Insurance - Life,-0.3,neutral,5,5,substantial,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CNOBP,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CNP,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CNQ,3,5.0,4.17,4.13,6.3,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CNTB,1,5.66,8.88,8.53,92.9,A,9,Biotechnology,-34.1,dark_pool_buying,6,6,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CNTN,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CNVS,1,5.91,10.0,10.0,96.2,A,9,Entertainment,-60.4,low_volume,8,8,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CNX,3,5.0,4.17,4.13,6.3,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CNXN,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
COCH,3,5.36,6.52,6.53,83.8,A,9,Medical Devices,-57.4,neutral,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CODI,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
COF,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
COHN,3,5.0,4.17,4.13,6.3,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
COHR,1,5.32,6.43,6.26,80.1,A,9,Scientific & Technical Instruments,-29.9,low_volume,8,8,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
COHU,1,5.41,7.08,6.86,85.2,C,2,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
COIN,1,5.92,10.0,10.0,96.2,A,8,Financial Data & Stock Exchanges,-60.2,neutral,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
COLA,2,5.0,4.07,4.13,6.3,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
COLM,3,5.0,4.17,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
COMM,1,5.23,5.79,5.66,76.6,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
COMP,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CON,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
COO,1,4.91,3.49,3.52,4.0,A,9,Medical Instruments & Supplies,-16.3,low_volume,8,8,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
COOK,3,4.79,2.79,2.72,1.7,A,9,"Furnishings, Fixtures & Appliances",-31.8,neutral,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
COOTW,3,5.0,4.17,4.13,6.3,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
COP,1,5.21,5.64,5.53,75.8,A,1,Oil & Gas E&P,-16.1,neutral,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
COR,3,5.42,6.92,6.93,87.0,A,9,Medical Distribution,-20.5,neutral,6,6,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CORT,1,4.91,3.49,3.52,4.0,A,9,Biotechnology,-4.8,neutral,6,6,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CORZ,1,5.35,6.65,6.46,81.1,C,3,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
COSM,1,5.74,9.45,9.07,93.8,A,9,Medical Distribution,-77.7,low_volume,8,8,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
COST,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CPA,1,5.0,4.14,4.13,6.3,A,9,Airlines,-6.2,neutral,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CPAC,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CPBI,3,5.0,4.17,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CPF,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CPHI,3,5.18,5.35,5.33,75.2,A,9,Drug Manufacturers - Specialty & Generic,-45.0,elevated_volume,8,8,high,polygon,polygon,stock_market_proxy,False,False,recomputed
CPRI,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CPRT,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CPSH,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CPSS,3,5.0,4.17,4.13,6.3,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
CPT,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CR,3,5.0,4.17,4.13,6.3,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CRACW,3,5.0,4.17,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CRAQR,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CRBG,3,4.59,1.48,1.39,0.4,B,9,Asset Management,-8.3,neutral,5,5,substantial,simulated,simulated,neutral_default,False,False,recomputed
CRBP,3,5.0,4.17,4.13,6.3,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CRC,3,5.52,7.57,7.6,90.2,B,1,Oil & Gas E&P,-25.0,neutral,7,7,high,simulated,simulated,neutral_default,False,False,recomputed
CRDL,3,5.54,7.7,7.73,90.4,A,9,Drug Manufacturers - Specialty & Generic,-31.9,elevated_volume,6,6,high,polygon,polygon,stock_market_proxy,False,False,recomputed
CRDO,3,5.0,4.17,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CRF,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CRGOW,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CRL,3,5.0,4.17,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CRM,1,5.41,7.08,6.86,85.2,C,5,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CRML,1,5.85,10.0,9.8,95.7,A,9,Other Industrial Metals & Mining,-75.1,neutral,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CRMLW,3,5.0,4.17,4.13,6.3,C,9,,,neutral,3,3,partial,polygon,polygon,stock_market_proxy,False,False,recomputed
CRMT,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CRS,3,5.13,5.02,4.99,74.0,B,9,Metal Fabrication,-6.8,low_volume,8,8,high,simulated,simulated,neutral_default,False,False,recomputed
CRSP,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CRSR,3,5.0,4.17,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CRUS,3,5.0,4.17,4.13,6.3,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CRWD,1,5.41,7.08,6.86,85.2,C,7,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CRWV,1,5.41,7.08,6.86,85.2,C,5,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CSAI,3,6.75,10.0,10.0,96.2,A,4,Software - Infrastructure,-80.6,low_volume,8,8,high,polygon,polygon,stock_market_proxy,False,False,recomputed
CSCO,1,5.35,6.65,6.46,81.1,C,3,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CSGP,1,5.85,10.0,9.8,95.7,A,9,Real Estate Services,-70.6,neutral,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CSIQ,1,5.35,6.65,6.46,81.1,C,1,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CSPI,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CSQ,3,5.0,4.17,4.13,6.3,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CSR,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CSTL,1,5.3,6.29,6.13,79.1,A,9,Diagnostics & Research,-44.2,low_volume,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CSV,1,5.19,5.5,5.39,75.4,A,9,Personal Services,-26.2,neutral,6,6,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CTAA,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CTAAR,1,5.23,5.79,5.66,76.6,C,9,,,neutral,1,1,partial,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CTAS,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CTBI,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CTDD,3,5.23,5.67,5.66,76.6,C,9,,,neutral,1,1,partial,simulated,simulated,neutral_default,False,False,recomputed
CTEV,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CTKB,1,5.01,4.21,4.19,71.2,A,9,Medical Devices,-20.9,low_volume,8,8,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CTM,3,5.0,4.17,4.13,6.3,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CTOS,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CTRS,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CTS,3,5.0,4.17,4.13,6.3,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CTSH,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CTW,2,5.0,4.07,4.13,6.3,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CUBB,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CUBE,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CUPR,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CURR,2,5.34,6.24,6.4,80.7,B,5,Software - Application,-27.2,low_volume,8,8,high,simulated,simulated,neutral_default,False,False,recomputed
CUZ,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CVBF,3,5.0,4.17,4.13,6.3,B,9,Banks - Regional,-0.8,neutral,5,5,substantial,simulated,simulated,neutral_default,False,False,recomputed
CVCO,3,5.0,4.17,4.13,6.3,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
CVEO,3,5.23,5.67,5.66,76.6,A,9,Lodging,-3.8,neutral,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CVLT,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CVNA,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CVR,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CVRX,1,5.8,9.88,9.47,94.8,A,9,Medical Devices,-51.2,low_volume,8,8,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CVS,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CVU,3,5.0,4.17,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CVX,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CW,3,5.0,4.17,4.13,6.3,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CX,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CXAI,2,6.17,10.0,10.0,96.2,B,5,Software - Application,-87.0,low_volume,8,8,high,simulated,simulated,neutral_default,False,False,recomputed
CXAIW,3,5.0,4.17,4.13,6.3,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CXE,3,5.0,4.17,4.13,6.3,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CXH,3,5.0,4.17,4.13,6.3,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
CXM,1,5.47,7.51,7.26,88.3,A,5,Software - Application,-38.5,neutral,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CYCU,3,5.0,4.17,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CYCUW,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CYTK,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CZFS,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
CZR,1,5.0,4.14,4.13,6.3,A,9,Resorts & Casinos,-0.9,neutral,6,6,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
D,1,5.35,6.65,6.46,81.1,C,1,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
DAR,1,4.82,2.84,2.92,2.2,A,9,Packaged Foods,-6.5,neutral,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
DASH,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
DASTY,3,5.83,9.61,9.67,95.3,B,5,Software - Application,-43.9,neutral,6,6,high,simulated,simulated,neutral_default,False,False,recomputed
DAVA,1,6.03,10.0,10.0,96.2,A,4,Software - Infrastructure,-81.8,low_volume,8,8,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
DAVEW,3,5.0,4.17,4.13,6.3,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
DB,3,5.0,4.17,4.13,6.3,B,9,Banks - Regional,-6.0,neutral,5,5,substantial,simulated,simulated,neutral_default,False,False,recomputed
DBL,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
DBRG,3,5.0,4.17,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
DBVT,3,5.0,4.17,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
DBX,3,5.35,6.46,6.46,81.1,C,4,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
DCGO,3,5.11,4.89,4.86,73.7,A,9,Medical Care Facilities,-61.6,low_volume,8,8,high,polygon,polygon,stock_market_proxy,False,False,recomputed
DCI,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
DCO,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
DCOM,3,5.0,4.17,4.13,6.3,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
DCOY,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
DCTH,1,5.13,5.07,4.99,74.0,A,9,Medical Devices,-2.5,low_volume,8,8,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
DCX,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
DD,3,5.0,4.17,4.13,6.3,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
DDC,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
DDD,3,5.0,4.17,4.13,6.3,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
DDOG,1,5.35,6.65,6.46,81.1,C,4,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
DDS,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
DE,1,4.75,2.34,2.46,1.3,A,9,Farm & Heavy Construction Machinery,-10.5,low_volume,8,8,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
DEA,3,5.31,6.2,6.2,79.4,A,9,REIT - Office,-2.8,neutral,7,7,high,polygon,polygon,stock_market_proxy,False,False,recomputed
DECK,1,5.0,4.14,4.13,6.3,A,9,Footwear & Accessories,-14.0,neutral,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
DEI,1,5.23,5.79,5.66,76.6,A,9,REIT - Office,-21.2,neutral,6,6,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
DELL,1,5.35,6.65,6.46,81.1,C,3,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
DERM,3,5.0,4.17,4.13,6.3,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
DEVS,1,4.85,3.06,3.12,3.1,B,9,Pollution & Treatment Controls,,neutral,4,4,substantial,finnhub,finnhub,stock_market_proxy,False,False,recomputed
DFDVW,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
DFNS,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
DFP,3,4.9,3.51,3.46,3.8,B,9,Asset Management,-1.2,neutral,5,5,substantial,simulated,simulated,neutral_default,False,False,recomputed
DG,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
DGII,1,5.87,10.0,9.93,95.9,A,3,Communication Equipment,-14.6,neutral,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
DGX,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
DGXX,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
DHF,3,5.0,4.17,4.13,6.3,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
DHI,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
DHR,1,5.0,4.14,4.13,6.3,B,9,Diagnostics & Research,-16.7,neutral,6,6,high,simulated,simulated,neutral_default,False,False,recomputed
DINO,1,5.18,5.43,5.33,75.2,B,1,Oil & Gas Refining & Marketing,0.0,neutral,7,7,high,simulated,simulated,neutral_default,False,False,recomputed
DIOD,3,5.41,6.85,6.86,85.2,C,2,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
DIS,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
DJCO,2,5.0,4.07,4.13,6.3,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
DLHC,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
DLR,1,5.35,6.65,6.46,81.1,C,3,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
DLTEY,3,5.0,4.17,4.13,6.3,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
DLTR,1,5.13,5.07,4.99,74.0,B,9,Discount Stores,-10.0,low_volume,8,8,high,simulated,simulated,neutral_default,False,False,recomputed
DLXY,1,5.0,4.14,4.13,6.3,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
DLY,3,5.0,4.17,4.13,6.3,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
